W_WP1	W_WP2	W_WP3	W_WP4	W_WP5	W_WP6	W_WP7	W_WP8	time
0.002113774569194638	0.002113774569194638	0.0021137745691946408	0.002113774569194638	0.07216863703690861	0.0	0.0	0.06371353876013006	103200
0.0021047880790910686	0.0021047880790910686	0.002104788079091071	0.0021047880790910686	0.07213263820946626	0.0	0.0	0.063713485893102	103800
0.002195680406354942	0.002195680406354942	0.0021956804063549447	0.002195680406354942	0.0724967595191156	0.0	0.0	0.06371403789369584	104400
0.0021914526685038816	0.0021914526685038816	0.002191452668503884	0.0021914526685038816	0.07247982203071215	0.0	0.0	0.06371401135669662	105000
0.0021872399162705973	0.0021872399162705973	0.0021872399162706	0.0021872399162705973	0.07246294466391204	0.0	0.0	0.06371398499882965	105600
0.0021830423534690297	0.0021830423534690297	0.0021830423534690323	0.0021830423534690297	0.07244612823374552	0.0	0.0	0.0637139588198694	106200
0.0021788599750147096	0.0021788599750147096	0.0021788599750147126	0.0021788599750147096	0.07242937271877173	0.0	0.0	0.06371393281871289	106800
0.0021746924068444737	0.0021746924068444737	0.0021746924068444767	0.0021746924068444737	0.07241267661935895	0.0	0.0	0.06371390699198105	107400
0.00223678413918903	0.00223678413918903	0.002236784139189033	0.00223678413918903	0.0726614369190936	0.0	0.0	0.0637143003623375	108000
0.0022360834263048046	0.0022360834263048046	0.0022360834263048077	0.0022360834263048046	0.0726586295247499	0.0	0.0	0.06371429581953068	108600
0.0022353855505428373	0.0022353855505428373	0.0022353855505428404	0.0022353855505428373	0.07265583349967226	0.0	0.0	0.0637142912975009	109200
0.0022346905018536417	0.0022346905018536417	0.0022346905018536447	0.0022346905018536417	0.07265304880355639	0.0	0.0	0.06371428679614181	109800
0.002233998268778021	0.002233998268778021	0.002233998268778024	0.002233998268778021	0.0726502753904616	0.0	0.0	0.0637142823153495	110400
0.0022333088402756397	0.0022333088402756397	0.0022333088402756427	0.0022333088402756397	0.07264751321612631	0.0	0.0	0.06371427785502375	111000
0.002248461315441417	0.002248461315441417	0.00224846131544142	0.002248461315441417	0.0727082216804066	0.0	0.0	0.06371437641864093	111600
0.0022490099810884533	0.0022490099810884533	0.0022490099810884563	0.0022490099810884533	0.07271041993294679	0.0	0.0	0.06371438000859297	112200
0.002249392592430447	0.002249392592430447	0.00224939259243045	0.002249392592430447	0.07271195288263974	0.0	0.0	0.06371438251291793	112620
